Video Name, Event ID, Video Width, Video Height, Event Rectangle Width Min, Event Rectangle Height Min, Event Rectangle Width Max, Event Rectangle Height Max
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_00_000100_000171, 0, 1280, 720, 660, 475, 771, 515
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_01_000226_000268, 0, 1280, 720, 133, 357, 238, 438
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
VIRAT_S_000200_03_000657_000899, 0, 1280, 720, 943, 325, 1013, 362
