Video Name, Event ID, Video Width, Video Height, Event Rectangle Width Min, Event Rectangle Height Min, Event Rectangle Width Max, Event Rectangle Height Max
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_01_000207_000361, 36, 1920, 1080, 796, 648, 988, 818
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1710, 934, 1832, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1710, 934, 1822, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1712, 934, 1814, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1707, 931, 1809, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1703, 931, 1803, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1695, 931, 1803, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1690, 931, 1796, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1684, 931, 1796, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1678, 931, 1790, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1677, 931, 1783, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1675, 931, 1777, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1671, 931, 1771, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1669, 931, 1765, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1667, 931, 1759, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1665, 931, 1755, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1656, 928, 1752, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1645, 928, 1751, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1635, 928, 1751, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1625, 928, 1747, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1615, 928, 1747, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1604, 928, 1748, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1603, 928, 1737, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1606, 927, 1728, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1609, 931, 1721, 1079
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1607, 930, 1715, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1610, 930, 1706, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1612, 933, 1698, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1603, 933, 1695, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1592, 933, 1694, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1582, 933, 1694, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1575, 933, 1693, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1559, 933, 1699, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1554, 933, 1692, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1548, 933, 1692, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1540, 933, 1690, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1534, 933, 1688, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1531, 933, 1687, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1532, 933, 1676, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1536, 935, 1664, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1540, 938, 1652, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1531, 938, 1647, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1524, 938, 1642, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1519, 938, 1637, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1513, 938, 1635, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1507, 938, 1631, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1501, 938, 1629, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1496, 938, 1624, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1488, 938, 1622, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1487, 938, 1619, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1479, 934, 1611, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1472, 934, 1606, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1467, 934, 1601, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1463, 934, 1595, 1078
VIRAT_S_050000_02_000404_000486, 36, 1920, 1080, 1456, 934, 1590, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1360, 918, 1494, 1074
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1359, 918, 1491, 1074
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1355, 918, 1489, 1074
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1352, 918, 1486, 1074
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1351, 918, 1483, 1074
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1352, 920, 1480, 1076
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1349, 920, 1477, 1076
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1346, 920, 1474, 1076
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1344, 920, 1472, 1076
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1341, 920, 1469, 1076
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1342, 923, 1464, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1339, 923, 1463, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1337, 923, 1459, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1334, 923, 1456, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1331, 923, 1455, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1332, 926, 1450, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1331, 926, 1447, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1327, 926, 1445, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1324, 926, 1442, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1323, 926, 1439, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1324, 928, 1436, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1321, 928, 1433, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1318, 928, 1430, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1316, 928, 1428, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1317, 931, 1423, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1311, 931, 1419, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1309, 931, 1415, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1306, 931, 1412, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1303, 931, 1411, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1301, 931, 1407, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1298, 931, 1404, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1295, 931, 1403, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1293, 931, 1399, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1287, 931, 1395, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1285, 931, 1391, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1282, 931, 1388, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1279, 931, 1387, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1277, 931, 1383, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1274, 931, 1380, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1271, 931, 1379, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1269, 931, 1375, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1266, 934, 1372, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1261, 934, 1367, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1258, 934, 1364, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1255, 934, 1363, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1253, 934, 1359, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1250, 934, 1356, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1247, 934, 1355, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1245, 934, 1351, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1242, 934, 1348, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1239, 934, 1347, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1237, 934, 1343, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1234, 934, 1340, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1231, 934, 1339, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1229, 934, 1335, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1226, 934, 1332, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1223, 934, 1331, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1221, 934, 1327, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1218, 934, 1324, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1213, 934, 1319, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1210, 934, 1316, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1207, 934, 1315, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1205, 934, 1311, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1202, 934, 1308, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1199, 934, 1307, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1197, 934, 1303, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1194, 934, 1300, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1191, 934, 1299, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1189, 936, 1295, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1186, 936, 1292, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1183, 936, 1291, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1181, 936, 1287, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1178, 936, 1284, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1175, 936, 1283, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1173, 936, 1279, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1170, 936, 1276, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1167, 936, 1275, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1165, 936, 1271, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1162, 939, 1268, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1159, 939, 1267, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1157, 939, 1263, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1154, 939, 1260, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1151, 939, 1259, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1146, 939, 1252, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1143, 939, 1251, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1141, 939, 1247, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1138, 939, 1244, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1135, 939, 1243, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1133, 942, 1239, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1130, 942, 1236, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1127, 942, 1235, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1125, 942, 1231, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1122, 942, 1228, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1119, 942, 1227, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1117, 942, 1223, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1114, 942, 1220, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1111, 942, 1219, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1109, 942, 1215, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1106, 944, 1212, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1103, 944, 1211, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1101, 944, 1207, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1098, 944, 1204, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1095, 944, 1203, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1093, 944, 1199, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1090, 944, 1196, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1087, 944, 1195, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1085, 944, 1191, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1082, 947, 1188, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1077, 947, 1183, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1074, 947, 1180, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1071, 947, 1179, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1069, 947, 1175, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1066, 947, 1172, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1063, 947, 1171, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1061, 947, 1167, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1058, 947, 1164, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1053, 947, 1159, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1050, 947, 1156, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1047, 947, 1155, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1045, 947, 1151, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1042, 947, 1148, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1039, 947, 1147, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1037, 950, 1143, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1034, 950, 1140, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1031, 950, 1139, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1026, 950, 1132, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1023, 950, 1131, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1021, 950, 1127, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1018, 950, 1124, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1015, 950, 1123, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1013, 950, 1119, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1010, 950, 1116, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1007, 950, 1115, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 1002, 950, 1108, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 999, 950, 1107, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 997, 950, 1103, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 994, 953, 1100, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 991, 953, 1099, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 989, 953, 1095, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 986, 953, 1092, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 983, 953, 1091, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 981, 953, 1087, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 975, 953, 1083, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 973, 953, 1079, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 970, 953, 1076, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 967, 953, 1075, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 965, 953, 1071, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 962, 953, 1068, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 959, 953, 1067, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 957, 953, 1063, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 954, 957, 1060, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 949, 957, 1055, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 946, 957, 1052, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 943, 957, 1051, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 941, 957, 1047, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 935, 957, 1043, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 933, 957, 1039, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 930, 957, 1036, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 927, 957, 1035, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 922, 957, 1028, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 919, 957, 1027, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 917, 957, 1023, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 914, 957, 1020, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 909, 957, 1015, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 906, 957, 1012, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 903, 957, 1011, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 901, 957, 1007, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 895, 954, 1003, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 893, 954, 999, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 887, 954, 995, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 885, 954, 991, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 882, 954, 988, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 877, 954, 983, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 874, 952, 980, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 869, 952, 975, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 866, 952, 972, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 863, 952, 971, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 858, 952, 964, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 855, 952, 963, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 853, 952, 959, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 850, 952, 956, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 847, 952, 955, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 845, 952, 951, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 842, 952, 948, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 839, 952, 947, 1079
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 839, 954, 947, 1078
VIRAT_S_050000_03_000585_000639, 28, 1920, 1080, 837, 954, 943, 1078
